#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D8BE
#Date Time: 2024-05-13 11:46:15.173
#Sample rate: 7447.13Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 700 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: Custom1
#Frequency: 200 mHz
#Period: 5 s
#Amplitude: 500 mV
#Offset: 1.5 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.26157744,1.509694321285228,1.827645818710117
0.26171172,1.509694321285228,1.820298419162074
0.261846,1.509694321285228,1.820298419162074
0.26198028,1.509694321285228,1.823972118936096
0.26211456,1.509694321285228,1.831319518484139
0.26224884,1.509694321285228,1.838666918032183
0.26238312,1.509694321285228,1.849688017354248
0.2625174,1.509694321285228,1.864382816450335
0.26265168,1.509694321285228,1.871730215998378
0.26278596,1.509694321285228,1.882751315320444
0.26292024,1.509694321285228,1.871730215998378
0.26305452,1.509694321285228,1.871730215998378
0.2631888,1.509694321285228,1.868056516224357
0.26332308,1.506007800203394,1.882751315320444
0.26345736,1.509694321285228,1.893772414642509
0.26359164,1.509694321285228,1.901119814190553
0.26372592,1.509694321285228,1.901119814190553
0.2638602,1.506007800203394,1.912140913512618
0.26399448,1.506007800203394,1.893772414642509
0.26412876,1.509694321285228,1.886425015094466
0.26426304,1.509694321285228,1.890098714868487
0.26439732,1.509694321285228,1.897446114416531
0.2645316,1.509694321285228,1.904793513964574
0.26466588,1.509694321285228,1.893772414642509
0.26480016,1.506007800203394,1.893772414642509
0.26493444,1.506007800203394,1.871730215998378
0.26506872,1.506007800203394,1.864382816450335
0.265203,1.506007800203394,1.849688017354248
0.26533728,1.509694321285228,1.838666918032183
0.26547156,1.509694321285228,1.838666918032183
0.26560584,1.509694321285228,1.834993218258161
0.26574012,1.509694321285228,1.838666918032183
0.2658744,1.509694321285228,1.823972118936096
0.26600868,1.509694321285228,1.823972118936096
0.26614296,1.509694321285228,1.823972118936096
0.26627724,1.509694321285228,1.823972118936096
0.26641152,1.509694321285228,1.834993218258161
0.2665458,1.509694321285228,1.838666918032183
0.26668008,1.509694321285228,1.85336171712827
0.26681436,1.509694321285228,1.860709116676313
0.26694864,1.509694321285228,1.860709116676313
0.26708292,1.509694321285228,1.860709116676313
0.2672172,1.509694321285228,1.857035416902291
0.26735148,1.509694321285228,1.864382816450335
0.26748576,1.509694321285228,1.868056516224357
0.26762004,1.506007800203394,1.882751315320444
0.26775432,1.506007800203394,1.893772414642509
0.2678886,1.506007800203394,1.893772414642509
0.26802288,1.509694321285228,1.893772414642509
0.26815716,1.509694321285228,1.882751315320444
0.26829144,1.509694321285228,1.882751315320444
0.26842572,1.509694321285228,1.882751315320444
0.26856,1.509694321285228,1.890098714868487
0.26869428,1.509694321285228,1.886425015094466
0.26882856,1.506007800203394,1.882751315320444
0.26896284,1.509694321285228,1.8754039157724
0.26909712,1.509694321285228,1.857035416902291
0.2692314,1.509694321285228,1.857035416902291
0.26936568,1.509694321285228,1.846014317580226
0.26949996,1.509694321285228,1.831319518484139
0.26963424,1.506007800203394,1.834993218258161
0.26976852,1.506007800203394,1.834993218258161
0.2699028,1.509694321285228,1.834993218258161
0.27003708,1.506007800203394,1.831319518484139
0.27017136,1.506007800203394,1.820298419162074
0.27030564,1.509694321285228,1.820298419162074
0.27043992,1.509694321285228,1.823972118936096
0.2705742,1.509694321285228,1.831319518484139
0.27070848,1.509694321285228,1.846014317580226
0.27084276,1.509694321285228,1.857035416902291
0.27097704,1.509694321285228,1.857035416902291
0.27111132,1.509694321285228,1.857035416902291
0.2712456,1.509694321285228,1.857035416902291
0.27137988,1.509694321285228,1.860709116676313
0.27151416,1.509694321285228,1.868056516224357
0.27164844,1.509694321285228,1.8754039157724
0.27178272,1.509694321285228,1.886425015094466
0.271917,1.509694321285228,1.882751315320444
0.27205128,1.509694321285228,1.882751315320444
0.27218556,1.506007800203394,1.860709116676313
0.27231984,1.506007800203394,1.857035416902291
0.27245412,1.509694321285228,1.864382816450335
0.2725884,1.506007800203394,1.871730215998378
0.27272268,1.506007800203394,1.8754039157724
0.27285696,1.509694321285228,1.868056516224357
0.27299124,1.509694321285228,1.868056516224357
0.27312552,1.506007800203394,1.857035416902291
0.2732598,1.509694321285228,1.857035416902291
0.27339408,1.506007800203394,1.838666918032183
0.27352836,1.506007800203394,1.827645818710117
0.27366264,1.509694321285228,1.823972118936096
0.27379692,1.506007800203394,1.831319518484139
0.2739312,1.506007800203394,1.827645818710117
0.27406548,1.506007800203394,1.820298419162074
0.27419976,1.509694321285228,1.823972118936096
0.27433404,1.506007800203394,1.816624719388052
0.27446832,1.509694321285228,1.81295101961403
0.2746026,1.506007800203394,1.820298419162074
0.27473688,1.506007800203394,1.820298419162074
0.27487116,1.506007800203394,1.842340617806204
0.27500544,1.509694321285228,1.860709116676313
0.27513972,1.506007800203394,1.857035416902291
0.275274,1.509694321285228,1.864382816450335
0.27540828,1.509694321285228,1.864382816450335
0.27554256,1.509694321285228,1.871730215998378
0.27567684,1.509694321285228,1.85336171712827
0.27581112,1.506007800203394,1.871730215998378
0.2759454,1.506007800203394,1.8754039157724
0.27607968,1.509694321285228,1.886425015094466
0.27621396,1.509694321285228,1.886425015094466
0.27634824,1.509694321285228,1.871730215998378
0.27648252,1.509694321285228,1.871730215998378
0.2766168,1.509694321285228,1.879077615546422
0.27675108,1.506007800203394,1.882751315320444
0.27688536,1.506007800203394,1.890098714868487
0.27701964,1.509694321285228,1.879077615546422
0.27715392,1.509694321285228,1.871730215998378
0.2772882,1.509694321285228,1.868056516224357
0.27742248,1.509694321285228,1.857035416902291
0.27755676,1.509694321285228,1.849688017354248
0.27769104,1.506007800203394,1.842340617806204
0.27782532,1.509694321285228,1.842340617806204
0.2779596,1.506007800203394,1.842340617806204
0.27809388,1.509694321285228,1.838666918032183
0.27822816,1.509694321285228,1.831319518484139
0.27836244,1.509694321285228,1.838666918032183
