#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B3D8BE
#Date Time: 2024-05-13 11:14:20.526
#Sample rate: 7727.98Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 3 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 700 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Custom
#Type: Custom1
#Frequency: 200 mHz
#Period: 5 s
#Amplitude: 500 mV
#Offset: 1.65 V
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.0693584,1.653468643476742,2.088478502665663
0.0694878,1.653468643476742,2.081131103117619
0.0696172,1.653468643476742,2.081131103117619
0.06974660000000001,1.653468643476742,2.081131103117619
0.06987599999999999,1.653468643476742,2.088478502665663
0.0700054,1.653468643476742,2.092152202439685
0.0701348,1.653468643476742,2.106847001535772
0.0702642,1.653468643476742,2.110520701309794
0.0703936,1.653468643476742,2.110520701309794
0.070523,1.653468643476742,2.106847001535772
0.0706524,1.653468643476742,2.106847001535772
0.07078180000000001,1.653468643476742,2.092152202439685
0.07091119999999999,1.653468643476742,2.081131103117619
0.0710406,1.653468643476742,2.084804802891641
0.07117,1.653468643476742,2.095825902213706
0.0712994,1.653468643476742,2.10317330176175
0.0714288,1.653468643476742,2.106847001535772
0.0715582,1.653468643476742,2.095825902213706
0.0716876,1.653468643476742,2.099499601987728
0.07181700000000001,1.653468643476742,2.10317330176175
0.07194639999999999,1.653468643476742,2.095825902213706
0.0720758,1.653468643476742,2.095825902213706
0.0722052,1.653468643476742,2.095825902213706
0.0723346,1.653468643476742,2.081131103117619
0.072464,1.653468643476742,2.077457403343598
0.0725934,1.653468643476742,2.092152202439685
0.0727228,1.653468643476742,2.10317330176175
0.07285220000000001,1.653468643476742,2.095825902213706
0.07298159999999999,1.653468643476742,2.092152202439685
0.073111,1.657155164558575,2.092152202439685
0.0732404,1.653468643476742,2.095825902213706
0.0733698,1.653468643476742,2.106847001535772
0.0734992,1.653468643476742,2.114194401083815
0.0736286,1.653468643476742,2.095825902213706
0.073758,1.653468643476742,2.095825902213706
0.07388740000000001,1.653468643476742,2.10317330176175
0.07401679999999999,1.653468643476742,2.10317330176175
0.0741462,1.653468643476742,2.10317330176175
0.0742756,1.653468643476742,2.114194401083815
0.074405,1.653468643476742,2.117868100857837
0.0745344,1.653468643476742,2.117868100857837
0.0746638,1.653468643476742,2.114194401083815
0.0747932,1.653468643476742,2.114194401083815
0.07492260000000001,1.653468643476742,2.106847001535772
0.07505199999999999,1.653468643476742,2.092152202439685
0.0751814,1.653468643476742,2.099499601987728
0.0753108,1.653468643476742,2.095825902213706
0.0754402,1.653468643476742,2.095825902213706
0.0755696,1.653468643476742,2.10317330176175
0.075699,1.653468643476742,2.099499601987728
0.0758284,1.653468643476742,2.106847001535772
0.07595780000000001,1.653468643476742,2.099499601987728
0.07608719999999999,1.653468643476742,2.099499601987728
0.0762166,1.653468643476742,2.099499601987728
0.076346,1.653468643476742,2.088478502665663
0.0764754,1.653468643476742,2.084804802891641
0.0766048,1.653468643476742,2.084804802891641
0.0767342,1.653468643476742,2.088478502665663
0.0768636,1.653468643476742,2.095825902213706
0.07699300000000001,1.653468643476742,2.092152202439685
0.07712239999999999,1.653468643476742,2.084804802891641
0.0772518,1.653468643476742,2.084804802891641
0.0773812,1.653468643476742,2.081131103117619
0.0775106,1.653468643476742,2.092152202439685
0.07764,1.653468643476742,2.092152202439685
0.0777694,1.653468643476742,2.084804802891641
0.0778988,1.653468643476742,2.081131103117619
0.07802820000000001,1.653468643476742,2.081131103117619
0.07815759999999999,1.653468643476742,2.092152202439685
0.078287,1.653468643476742,2.099499601987728
0.0784164,1.653468643476742,2.106847001535772
0.0785458,1.653468643476742,2.106847001535772
0.0786752,1.653468643476742,2.106847001535772
0.0788046,1.653468643476742,2.106847001535772
0.078934,1.653468643476742,2.10317330176175
0.07906340000000001,1.653468643476742,2.092152202439685
0.07919279999999999,1.653468643476742,2.095825902213706
0.0793222,1.653468643476742,2.095825902213706
0.0794516,1.653468643476742,2.095825902213706
0.079581,1.653468643476742,2.092152202439685
0.0797104,1.653468643476742,2.092152202439685
0.0798398,1.653468643476742,2.099499601987728
0.0799692,1.653468643476742,2.106847001535772
0.08009860000000001,1.653468643476742,2.099499601987728
0.08022799999999999,1.653468643476742,2.092152202439685
0.0803574,1.653468643476742,2.095825902213706
0.0804868,1.653468643476742,2.095825902213706
0.0806162,1.653468643476742,2.088478502665663
0.0807456,1.653468643476742,2.081131103117619
0.080875,1.653468643476742,2.081131103117619
0.0810044,1.653468643476742,2.092152202439685
0.08113380000000001,1.653468643476742,2.081131103117619
0.08126319999999999,1.653468643476742,2.081131103117619
0.0813926,1.653468643476742,2.084804802891641
0.081522,1.653468643476742,2.092152202439685
0.0816514,1.653468643476742,2.092152202439685
0.0817808,1.653468643476742,2.088478502665663
0.0819102,1.653468643476742,2.077457403343598
0.0820396,1.653468643476742,2.073783703569576
0.08216900000000001,1.653468643476742,2.077457403343598
0.08229839999999999,1.653468643476742,2.081131103117619
0.0824278,1.653468643476742,2.092152202439685
0.0825572,1.653468643476742,2.092152202439685
0.0826866,1.653468643476742,2.092152202439685
0.082816,1.653468643476742,2.092152202439685
0.0829454,1.653468643476742,2.092152202439685
0.0830748,1.653468643476742,2.081131103117619
0.08320420000000001,1.653468643476742,2.081131103117619
0.08333359999999999,1.653468643476742,2.081131103117619
0.083463,1.653468643476742,2.081131103117619
0.0835924,1.653468643476742,2.088478502665663
0.0837218,1.653468643476742,2.10317330176175
0.0838512,1.653468643476742,2.073783703569576
0.0839806,1.653468643476742,2.092152202439685
0.08411,1.653468643476742,2.092152202439685
0.08423940000000001,1.653468643476742,2.077457403343598
0.08436879999999999,1.653468643476742,2.084804802891641
